GT,D,A,E,F
0.038903726,0.055549584,0.041247953,0.041007631,0.037501771
0.020296654,0.03727261,0.03831003,0.03149618,0.025506442
0.012217305,0.03818143,0.034537144,0.025993563,0.02302891
0.012217305,0.02602925,0.023863187,0.01962392,0.01650693
0.020903074,0.020953706,0.042257763,0.023926057,0.020154903
0.037186701,0.013241425,0.040630728,0.050398015,0.049735143
0.050586491,0.006540719,0.064429177,0.0773762,0.06342188
0.057273426,0.004877618,0.078851129,0.084109007,0.080149268
0.061086524,0.011321783,0.063482076,0.085434149,0.0807439
0.061086524,0.027079856,0.065896489,0.088777137,0.077926666
0.061086524,0.02139811,0.072686749,0.090071094,0.08280993
0.061086524,0.02699243,0.066338294,0.086684984,0.072365783
0.057075048,0.024200825,0.06394058,0.076903676,0.067130527
0.052714837,0.034563363,0.068701844,0.068897048,0.05798304
0.046143795,0.04064829,0.056625393,0.059008484,0.051003783
0.038776676,0.031600162,0.044380968,0.052212054,0.046498101
0.029932209,0.0097945,0.053848452,0.03578549,0.031375256
0.021323296,0.025253864,0.024301013,0.023979802,0.022797334
0.015229757,-0.01156552,0.02358821,0.023459653,0.020473211
0.008726646,-0.033291698,-0.00734614,0.012319897,0.01099679
0.0047831,-0.044631205,-0.031023396,0.007673635,0.006187444
0.003490658,-0.040976077,-0.046307378,0.004186678,0.003997388
0.003490658,-0.06833573,-0.051675722,0.005347162,0.004603761
0.003929362,-0.08827831,-0.031023396,0.010790712,0.008712491
0.001745329,-0.07891769,-0.047127172,-0.00051902,-0.000444522
0.001745329,-0.06977954,0.00729852,0.02222583,0.020900148
0,-0.05229415,-0.000379773,-0.021334246,0
-0.001292929,-0.10179959,-0.026813963,0.006221614,0.006048465
-0.003490658,-0.0813813,-0.02535329,-0.005986291,-0.005671157
-0.003490658,-0.043540046,-0.011737941,-0.006604246,-0.005536099
-0.003080168,-0.08045178,-0.085193664,0.010596464,0.010075631
0.000469677,-0.11591112,-0.031023396,0.007544938,0.007079724
0.001745329,-0.06274961,-0.03927806,0.011885404,0.01039857
0.001745329,0.017470019,-0.04478469,0.002050168,0.001968948
0.001745329,-0.020326262,-0.06319823,0.006370041,0.005327997
0.001745329,-0.031655096,-0.037741587,-0.00725104,-0.006499032
0.001745329,-0.024654066,-0.03308913,-0.015085028,-0.013439985
0.000513406,-0.04683297,-0.08117608,0.033855926,0.032700533
-0.002097195,-0.05468274,-0.06548754,0.011090542,0.01009282
-0.010624753,-0.03889744,-0.031023396,0.013527255,0.012751027
-0.028260757,-0.075470835,-0.031023396,-0.028403953,-0.028073124
-0.042118212,-0.07237248,-0.053213029,-0.06393435,-0.051621812
-0.04712389,-0.030008031,-0.063224385,-0.060417768,-0.053892822
-0.045927508,-0.05123374,-0.060831621,-0.061332887,-0.051350715
-0.039826693,-0.077228345,-0.04862999,-0.060105715,-0.051172544
-0.035472647,-0.074119985,-0.039921898,-0.041159784,-0.037899189
-0.033161256,-0.07890718,-0.035299117,-0.033867039,-0.032339833
-0.033161256,-0.09769003,-0.035299117,-0.038587179,-0.035570465
-0.034906585,-0.106838286,-0.038789774,0.001106906,0.001025285
-0.038985141,-0.09431332,-0.046946887,0.010524499,0.009516278
-0.041887902,-0.08963302,-0.052752407,-0.060973737,-0.057584887
-0.044776356,-0.065665364,-0.050415355,-0.056044664,-0.047212702
-0.045378562,-0.0802836,-0.04899084,-0.0454631,-0.043469998
-0.048247237,-0.07570819,-0.05057207,-0.06921831,-0.062141169
-0.052359879,-0.12930602,-0.073696362,-0.060704891,-0.050815581
-0.055670154,-0.117003694,-0.077539018,-0.093921994,-0.091886794
-0.067037842,-0.102520734,-0.103052288,-0.073243536,-0.061554827
-0.080725171,-0.10064711,-0.099164866,-0.08765947,-0.079375448
-0.08726646,-0.13763441,-0.103886,-0.08806021,-0.086382311
-0.08726646,-0.12557645,-0.125817686,-0.102637306,-0.087247043
-0.085521132,-0.112412065,-0.092020914,-0.14666568,-0.136473045
-0.085521132,-0.117915854,-0.106793574,-0.105306969,-0.096398004
-0.083775803,-0.13702151,-0.08710522,-0.092039467,-0.074680365
-0.083775803,-0.13208838,-0.098454587,-0.084846607,-0.068324131
-0.083775803,-0.13466719,-0.098714267,-0.09381286,-0.090069512
-0.083775803,-0.12241639,-0.100096151,-0.09950289,-0.092466222
-0.083775803,-0.110854626,-0.17803384,-0.092133731,-0.087278171
-0.083775803,-0.11644381,-0.12758729,-0.096243367,-0.078246846
-0.083775803,-0.10895381,-0.084147252,-0.087397477,-0.085156733
-0.083775803,-0.10754901,-0.09956171,-0.08427358,-0.073396707
-0.085768764,-0.12368798,-0.08897692,-0.090495924,-0.083340437
-0.096248719,-0.13141508,-0.10495007,-0.115828888,-0.111537761
-0.108458216,-0.15556657,-0.109804683,-0.133878133,-0.129491655
-0.114429425,-0.12865296,-0.118015266,-0.122186265,-0.103836101
-0.115191728,-0.104457885,-0.127673932,-0.150818336,-0.134103679
-0.112485748,-0.1377541,-0.1249841,-0.150023845,-0.127966392
-0.108121084,-0.13852346,-0.112025243,-0.113021659,-0.101601423
-0.105511125,-0.14813124,-0.10556864,-0.11196109,-0.091751496
-0.106465086,-0.11779663,-0.116804143,-0.107736913,-0.094034736
-0.110098792,-0.12078519,-0.123716503,-0.11731384,-0.107804478
-0.124059005,-0.10414937,-0.154354809,-0.13011871,-0.114371998
-0.139730312,-0.121234655,-0.184255193,-0.143927873,-0.123356191
-0.150202364,-0.1463282,-0.194190337,-0.156399267,-0.127929494
-0.152695142,-0.1363643,-0.207560264,-0.161285484,-0.141462016
-0.150098309,-0.1341242,-0.183777448,-0.157569858,-0.154935227
-0.141307513,-0.089838535,-0.190369477,-0.149671307,-0.148069661
-0.122070253,-0.11773093,-0.152833047,-0.132735467,-0.108151015
-0.107320561,-0.13138656,-0.127258069,-0.11270531,-0.110601131
-0.097707986,-0.13894151,-0.101927052,-0.116504407,-0.101980964
-0.089011788,-0.10209882,-0.09083803,-0.100801757,-0.084056892
-0.094272484,-0.10945305,-0.101424107,-0.096784943,-0.095123675
-0.104705211,-0.10803595,-0.124679566,-0.118177912,-0.103669518
-0.113399471,-0.09753716,-0.137850552,-0.124521242,-0.10273574
-0.122149352,-0.11796355,-0.150475755,-0.136361165,-0.123590504
-0.127409041,-0.14345664,-0.189267106,-0.133844292,-0.11526207
-0.128248981,-0.15595464,-0.191355032,-0.13557982,-0.108669705
-0.129154369,-0.1499118,-0.174636088,-0.134878958,-0.116888754
-0.131698723,-0.14522813,-0.178514237,-0.142046853,-0.129542705
-0.132645026,-0.1617733,-0.177224808,-0.13514706,-0.129410322
-0.135187558,-0.12891892,-0.184618413,-0.153555707,-0.143143199
-0.137881011,-0.110732034,-0.181314532,-0.156281372,-0.152637463
-0.137881011,-0.09629931,-0.188423232,-0.171859772,-0.145482126
-0.137881011,-0.09295092,-0.195338462,-0.183112257,-0.163311468
-0.135524442,-0.08754947,-0.186032654,-0.173844609,-0.154531274
-0.125932266,-0.05527038,-0.168985697,-0.151744047,-0.145360711
-0.114415804,-0.08265608,-0.139245027,-0.131256797,-0.1101142
-0.111801418,-0.06414257,-0.140452316,-0.138931836,-0.131214179
-0.10918642,-0.043227278,-0.13482311,-0.13041466,-0.114528008
-0.104719758,-0.018663717,-0.144033866,-0.136191206,-0.111139423
-0.102974422,-0.040544227,-0.140275345,-0.146998865,-0.143688721
-0.101376725,-0.04359235,-0.12186968,-0.15115333,-0.142108951
-0.092098594,-0.053171262,-0.123908335,-0.133124945,-0.114754563
-0.079044298,-0.073990226,-0.082029626,-0.116116272,-0.114762959
-0.071558498,-0.08064174,-0.07911366,-0.094961901,-0.08351589
-0.064908281,-0.053076617,-0.071495015,-0.118768184,-0.100431808
-0.055157993,-0.004002785,-0.092007625,-0.087312783,-0.081036449
-0.049237409,0.001610028,-0.080949951,-0.067378757,-0.057262162
-0.044017693,-0.018418355,-0.081550301,-0.066599841,-0.057196725
-0.036854641,-0.049524337,-0.042685886,-0.070745857,-0.064222831
-0.035984448,-0.04207185,-0.053744597,-0.061444683,-0.05416126
-0.031840661,0.006329132,-0.063234939,0.005306016,0.004638151
-0.027925268,0.03794574,-0.051249018,0.006337374,0.005375777
-0.027925268,0.07216123,-0.051969526,0.022163838,0.019655755
-0.022041697,0.058466837,-0.026416216,0.006169736,0.005385384
-0.009630459,0.035655133,-0.043736253,-0.018749393,-0.017957516
0.004177329,0.019794425,-0.028737592,-0.006049317,-0.005127399
0.018396031,0.009044362,-0.006033113,0.044764694,0.041860505
0.032645013,0.009001059,0.061269028,0.05647147,0.045332314
0.038138571,0.02586555,0.073163502,0.052389827,0.048398431
0.038397245,0.002575385,0.053681431,0.040127795,0.036862036
0.038397245,0.020790333,0.045707581,0.05301283,0.047024205
0.037248433,0.066093855,0.048826339,0.051678482,0.043644843
0.038397245,0.06347577,0.051688133,0.061559733,0.060475878
0.036651913,0.01907449,-0.009046085,0.06823111,0.063532185
0.034906585,0.001060443,-0.003730416,0.046821836,0.044724969
0.033161256,-0.003954506,-0.013484148,0.053737473,0.052873936
0.03172453,-0.001415184,0.049153403,0.059852745,0.051100247
0.021584234,-0.013667678,-0.006690411,0.06743785,0.055900162
0.014612467,-0.015319644,-0.000436394,0.048902225,0.047805754
0.005887757,-0.011459706,-0.06448377,0.047180396,0.046546335
-0.004235194,-0.010305209,-0.09256749,0.021576751,0.018856508
-0.00925447,-0.06958613,-0.1055459,-0.011066751,-0.009096533
-0.019540317,-0.080755174,-0.08027993,-0.022686906,-0.0218483
-0.050737769,-0.05529706,-0.09218491,-0.077275949,-0.073652133
-0.071862548,-0.059239067,-0.092696495,-0.111763846,-0.100474961
-0.085299174,-0.053857557,-0.09043391,-0.111654059,-0.098760047
-0.090757124,-0.05936776,-0.09396953,-0.103117764,-0.085058899
-0.090757124,-0.0881864,-0.097072273,-0.09256027,-0.077281161
-0.092120548,-0.07333031,-0.093361765,-0.101635785,-0.084233399
-0.099184532,-0.07636939,-0.11177662,-0.131747144,-0.123664741
-0.112266727,-0.0773866,-0.12564024,-0.15650858,-0.13547083
-0.1134464,-0.13870691,-0.128924099,-0.153193794,-0.135652418
-0.112111771,-0.1054976,-0.132835167,-0.139249238,-0.116047234
-0.107752649,-0.07816096,-0.125525437,-0.108988487,-0.090349111
-0.104719758,-0.094624534,-0.109471261,-0.13157171,-0.11757453
-0.104719758,-0.110441655,-0.119260746,-0.121020146,-0.102643004
-0.107776493,-0.09330751,-0.127895429,-0.13970977,-0.137248454
-0.109955743,-0.1012436,-0.122714256,-0.142284706,-0.140730449
-0.108210415,-0.100771844,-0.121873509,-0.138279299,-0.123741147
-0.104719758,-0.10734616,-0.111557966,-0.13789466,-0.126876118
-0.102520594,-0.09795222,-0.103694317,-0.124850193,-0.100332944
-0.099893301,-0.092690244,-0.10608108,-0.123684836,-0.104024773
-0.09090783,-0.09727161,-0.09706533,-0.101059271,-0.09102677
-0.053092917,-0.08612876,-0.09457263,-0.07120304,-0.069832597
-0.043146241,-0.07973811,-0.07703647,-0.055116843,-0.047546158
-0.061846908,-0.055244848,-0.0784538,-0.075798777,-0.066209759
-0.068067841,-0.054948688,-0.076708822,-0.08602035,-0.071824429
-0.065959587,-0.099409565,-0.067525524,-0.085535298,-0.082864312
-0.064577185,-0.06936525,-0.072370082,-0.0658962,-0.056950639
-0.068067841,-0.04633835,-0.091289622,-0.085879735,-0.074759846
-0.06981317,-0.04006216,-0.099635307,-0.081960219,-0.06644734
-0.079867369,-0.034613177,-0.117975279,-0.107425706,-0.098441007
-0.098509877,-0.096421614,-0.128677175,-0.139882567,-0.133866752
-0.117363463,-0.089783415,-0.148311846,-0.132158906,-0.119320451
-0.135595882,-0.10346876,-0.148473005,-0.161656885,-0.151089802
-0.144862324,-0.1003796,-0.151532248,-0.169821818,-0.153072183
-0.142507876,-0.12795596,-0.144716751,-0.169223501,-0.164091475
-0.137310193,-0.13022621,-0.1439389,-0.170725835,-0.156441573
-0.131486359,-0.14790542,-0.156742628,-0.166572122,-0.147902209
-0.127122752,-0.1425271,-0.180084863,-0.168451263,-0.162967607
-0.125663713,-0.12021066,-0.14537365,-0.167774605,-0.144616666
-0.12622251,-0.11847648,-0.13115133,-0.15130001,-0.123336146
-0.133189662,-0.1336001,-0.151872624,-0.181600284,-0.162564104
-0.138143056,-0.14424056,-0.167259492,-0.145257642,-0.131190006
-0.141371667,-0.11585903,-0.163687725,-0.1630781,-0.13917409
-0.141371667,-0.12433003,-0.170649845,-0.153351095,-0.141033051
-0.141371667,-0.12207194,-0.151259395,-0.157750285,-0.14889862
-0.141371667,-0.13817689,-0.149243935,-0.182081535,-0.167729791
-0.140727214,-0.13021402,-0.177767359,-0.177475399,-0.174473678
-0.141371667,-0.12737644,-0.158642105,-0.172081535,-0.154913996
-0.144205859,-0.13176416,-0.156539617,-0.159705607,-0.143703489
-0.150305975,-0.1343762,-0.1507567,-0.15272573,-0.130261038
-0.158554619,-0.13551475,-0.160851727,-0.170019557,-0.15990885
-0.173753443,-0.13108015,-0.189061186,-0.203012786,-0.163267748
-0.197687147,-0.19678225,-0.213410994,-0.20355493,-0.164924194
-0.226063878,-0.2633072,-0.250019047,-0.2616654,-0.218861502
-0.246796346,-0.2413557,-0.266713641,-0.2682766,-0.223234203
-0.260746739,-0.26327637,-0.304499978,-0.27075347,-0.252865631
-0.2799081,-0.25709972,-0.340978539,-0.31778243,-0.292405799
-0.295561638,-0.28724635,-0.345404196,-0.32313675,-0.260789266
-0.313021453,-0.30941898,-0.339730746,-0.324168206,-0.262702678
-0.330591441,-0.3526454,-0.400293581,-0.354516081,-0.304349972
-0.352365968,-0.38104704,-0.36181432,-0.365051916,-0.337623263
-0.374131732,-0.39004898,-0.386268215,-0.398234165,-0.343142164
-0.392192321,-0.37314892,-0.472684861,-0.453556441,-0.426195362
-0.399680406,-0.36069322,-0.453068552,-0.426816762,-0.405305836
-0.399680406,-0.39319244,-0.528701632,-0.421044,-0.363234559
-0.396189749,-0.37632632,-0.461764868,-0.399019598,-0.366020744
-0.394444406,-0.3059719,-0.447893652,-0.443300712,-0.414227554
-0.39086217,-0.28546488,-0.463743691,-0.441465891,-0.373911353
-0.387296653,-0.32112384,-0.483129247,-0.447178857,-0.410185598
-0.374844458,-0.31313783,-0.483745916,-0.412892616,-0.370548587
-0.349450457,-0.30879235,-0.435484864,-0.372468034,-0.342193133
-0.317092455,-0.3029774,-0.39295317,-0.32873651,-0.277383551
-0.284156906,-0.28716958,-0.320722092,-0.29381064,-0.269306068
-0.261696443,-0.262522,-0.289443205,-0.29461375,-0.266535162
-0.259225813,-0.2651693,-0.264349846,-0.2952289,-0.260431227
-0.272461281,-0.26952726,-0.283536582,-0.29590198,-0.268901725
-0.297802925,-0.29175183,-0.2992538,-0.32943845,-0.304440416
-0.330050112,-0.30105567,-0.340192885,-0.35880068,-0.306614841
-0.356993074,-0.3106218,-0.385233329,-0.360703399,-0.316238787
-0.373469945,-0.30297604,-0.405879731,-0.385544771,-0.372641045
-0.371744594,-0.29890078,-0.419075347,-0.387874707,-0.329217883
-0.359551944,-0.2828081,-0.374363688,-0.376163588,-0.332975667
-0.341274233,-0.27963477,-0.34189788,-0.357087566,-0.315605122
-0.317696905,-0.26541176,-0.33131344,-0.35303639,-0.333892419
-0.294217855,-0.24644987,-0.32522732,-0.31161261,-0.276318162
-0.272430533,-0.2542577,-0.298824015,-0.281247005,-0.263273449
-0.258383206,-0.2708186,-0.281098452,-0.25928384,-0.222742878
-0.253072739,-0.26476136,-0.26443,-0.26198643,-0.228760061
-0.25563616,-0.25784445,-0.2882092,-0.26062447,-0.219747345
-0.26174153,-0.27839905,-0.3129558,-0.28065792,-0.270430988
-0.268656214,-0.25734848,-0.2787632,-0.29196113,-0.276461192
-0.277355574,-0.23863901,-0.284451019,-0.3190271,-0.28009954
-0.286086078,-0.23138489,-0.295588996,-0.33374956,-0.302736124
-0.294793506,-0.2624756,-0.300766362,-0.36147797,-0.354419038
-0.305256871,-0.30735448,-0.34649158,-0.37485525,-0.346368651
-0.310580105,-0.304707,-0.31726253,-0.35247326,-0.288259725
-0.314159274,-0.2862615,-0.37254885,-0.33713248,-0.333180095
-0.314159274,-0.28380874,-0.316818088,-0.3755698,-0.339261617
-0.312413931,-0.34552902,-0.31276435,-0.35933948,-0.339287559
-0.315784081,-0.34353492,-0.32462296,-0.32039824,-0.26099914
-0.325866846,-0.3531602,-0.332567151,-0.332264391,-0.297234692
-0.344927013,-0.31874478,-0.351598296,-0.346324206,-0.30305137
-0.372670155,-0.34242192,-0.39775234,-0.37646108,-0.325534426
-0.393677617,-0.335161,-0.419642434,-0.419714934,-0.381867426
-0.405635589,-0.37165883,-0.429869398,-0.428268208,-0.415197011
-0.406661719,-0.38380378,-0.420130218,-0.425374638,-0.39058214
-0.406661719,-0.39624286,-0.411642838,-0.4079402,-0.373104094
-0.40334446,-0.39242953,-0.41942492,-0.40653104,-0.385727371
-0.403171062,-0.39610738,-0.421492125,-0.413642885,-0.34200241
-0.404727549,-0.4240013,-0.423297298,-0.4196787,-0.347120505
-0.41218065,-0.45074254,-0.454965721,-0.43181032,-0.365867336
-0.423528265,-0.4605406,-0.42822376,-0.44059762,-0.373231461
-0.432419371,-0.44293508,-0.44357276,-0.444556672,-0.4075703
-0.436332315,-0.43045315,-0.4474833,-0.4573743,-0.372687299
-0.435044926,-0.43053538,-0.464320803,-0.469059153,-0.404551617
-0.424567098,-0.4315651,-0.455552866,-0.4276975,-0.365266148
-0.407556718,-0.4374041,-0.435259416,-0.420558906,-0.357152505
-0.386938464,-0.42662463,-0.418745659,-0.406502029,-0.363565975
-0.362765364,-0.4116286,-0.390672308,-0.364359158,-0.308755976
-0.338109889,-0.38760862,-0.365137117,-0.35688472,-0.331344502
-0.323422076,-0.36643398,-0.3548012,-0.354551,-0.315243619
-0.320879509,-0.33337063,-0.3399264,-0.33978286,-0.323819123
-0.335145762,-0.33434412,-0.358640143,-0.35306644,-0.30411682
-0.351400457,-0.34644818,-0.356746653,-0.357432353,-0.290982958
-0.357792497,-0.34567758,-0.368243993,-0.369487673,-0.338979555
-0.348524081,-0.33110204,-0.36660978,-0.356692323,-0.330518044
-0.31896849,-0.3003322,-0.32196966,-0.3190431,-0.307851487
-0.291560467,-0.31077123,-0.30532387,-0.2934225,-0.260884901
-0.271814865,-0.27820423,-0.28342533,-0.28479105,-0.278241822
-0.262120996,-0.25830033,-0.27440858,-0.27281016,-0.232727014
-0.262348482,-0.2387941,-0.275109924,-0.30018055,-0.262076945
-0.266703567,-0.266648,-0.27452406,-0.30352828,-0.281359322
-0.271058138,-0.30788293,-0.29396084,-0.3018131,-0.295845235
-0.273670395,-0.31481546,-0.29565799,-0.30277595,-0.283083372
-0.278022034,-0.30367896,-0.27985096,-0.30378938,-0.295946206
-0.286911316,-0.3014095,-0.28863832,-0.3162635,-0.276610822
-0.297715132,-0.3144666,-0.297872525,-0.33034655,-0.266003417
-0.309915428,-0.31985876,-0.310025857,-0.33117855,-0.277130563
-0.316400767,-0.3011052,-0.3221643,-0.31720138,-0.285071994
-0.317649931,-0.30391327,-0.326159261,-0.32473356,-0.291359565
-0.317649931,-0.31277788,-0.361320791,-0.32325736,-0.311633753
-0.315904588,-0.31094638,-0.3240685,-0.317307715,-0.26009792
-0.315904588,-0.3027413,-0.330388995,-0.324294575,-0.287127978
-0.314573923,-0.27961755,-0.344565046,-0.343092746,-0.285232782
-0.308478909,-0.2477401,-0.31140077,-0.340963577,-0.291367301
-0.299745028,-0.22954811,-0.302501555,-0.331963655,-0.2666681
-0.287072507,-0.23955272,-0.287554675,-0.321951515,-0.30078077
-0.279689338,-0.26302868,-0.28157893,-0.314284776,-0.256771836
-0.279252678,-0.25474304,-0.292308756,-0.314681376,-0.26258989
-0.279252678,-0.26315865,-0.333305206,-0.295773256,-0.253077801
-0.279252678,-0.26812863,-0.304865096,-0.292947856,-0.285413688
-0.280998021,-0.22715688,-0.291485443,-0.294255543,-0.248139846
-0.280998021,-0.22987206,-0.320506123,-0.317159693,-0.263023233
-0.279252678,-0.2370729,-0.289869276,-0.307890716,-0.247485681
-0.279252678,-0.25503603,-0.29796857,-0.317762966,-0.269484594
-0.279252678,-0.26438886,-0.362116826,-0.322247226,-0.306937191
-0.282743335,-0.29881328,-0.28695566,-0.3171826,-0.279523745
-0.284488678,-0.32035178,-0.317402006,-0.323060056,-0.268572845
-0.29008577,-0.29702568,-0.337401941,-0.320110721,-0.314943293
-0.292687318,-0.33223307,-0.337907685,-0.308789535,-0.27370222
-0.293215305,-0.32821882,-0.329174369,-0.312050549,-0.251891204
-0.293215305,-0.32657498,-0.3187216,-0.315163789,-0.288104601
-0.293215305,-0.37968007,-0.34723753,-0.304454239,-0.248625452
